 x [cm]	x' [rad]	y [cm]	y' [rad]	Phase [rad]	Kinetic Energy [MeV]	Charge State	Rest Mass [GeV/c2]
    0.338486435176024E-01	   -0.795417385397340E-01	    0.339425274705699E-01	    0.608916873137618E-01	    0.183509715425943E+02	    0.182643111337200E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.156654387045416E-01	   -0.328341693946337E-01	    0.267143632994676E-01	   -0.247538712808534E-01	   -0.153015411924254E+02	    0.182530010242488E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.245435979477920E-01	    0.402677139659874E-01	   -0.935616313379674E-02	   -0.328498903425594E-01	   -0.869770466403797E+01	    0.182541623056309E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.410774700446053E-01	    0.589114727717884E-01	   -0.180474279939012E-01	   -0.779658693798810E-02	   -0.184282665949870E+01	    0.182585122312062E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.446382899308353E-01	   -0.594809303674410E-01	    0.183703831472665E-01	    0.138156927053099E-01	    0.950454613566475E+01	    0.182697030870926E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.836867100836065E-01	   -0.122926394403258E-02	   -0.188879571370985E-01	    0.246824372041556E-01	    0.572905461946876E+02	    0.181823046789376E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.150389767360679E-01	    0.492661378418921E-01	   -0.166323549965028E-01	   -0.379612324491559E-01	   -0.404452738606293E+01	    0.182565149918545E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.246772605580636E-01	    0.390863566835574E-01	   -0.370074422416008E-01	   -0.255883273955412E-01	    0.244389630786359E+02	    0.182649112922206E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.674070186025453E-01	   -0.141402459145798E-01	    0.340766325960822E-01	    0.467262626752622E-02	   -0.480566664947945E+02	    0.183456725531883E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.615955433790371E-01	   -0.362476231028911E-01	   -0.839506563589768E-02	    0.152102684113750E-01	    0.362056655646646E+02	    0.182298916584500E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.211010162628546E-01	    0.711500931397534E-01	   -0.210539955343177E-01	    0.468386650358938E-02	    0.707397995399881E+01	    0.182660896431486E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.374047654894018E-02	   -0.252655693856664E-01	    0.420037358475073E-01	   -0.221010095904330E-01	   -0.326637228983687E+02	    0.182970197553090E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.168358193647094E-01	    0.769926333580092E-01	   -0.418148903457780E-01	   -0.496816926856890E-01	    0.778909808437165E+01	    0.182648640056016E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.431136845643869E-01	   -0.643882537473813E-01	    0.274620711450096E-01	    0.373274841663473E-01	    0.107577687601139E+02	    0.182704387494681E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.389575119225432E-01	    0.639776982812370E-01	   -0.262837061001989E-01	   -0.272285614997834E-01	   -0.913767778923974E+00	    0.182593332368697E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.104176421852970E-01	    0.273893251208285E-01	   -0.344447886034239E-01	    0.349568032200504E-01	    0.505840744007076E+02	    0.181856460757857E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.132063361542635E-01	   -0.568083078135764E-01	    0.394274476832581E-01	    0.227819158112059E-01	   -0.853745478468155E+01	    0.182532948160841E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.417852774477156E-01	   -0.562907021819526E-01	    0.399813562444384E-02	    0.271782761257068E-02	    0.145274934569493E+02	    0.182719431037981E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.519532836867990E-01	    0.551875087895029E-01	    0.114902421319671E-01	   -0.106605764643422E-01	   -0.266063032266059E+02	    0.182821926125953E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.778651537566245E-02	   -0.962045244532765E-01	    0.211555075290613E-01	    0.381088004098331E-02	    0.386767498898490E+01	    0.182621868329846E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.153577156851409E-01	   -0.269602465978080E-01	    0.462298150347449E-01	    0.848547683848387E-02	   -0.405066818717826E+02	    0.183251465109890E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.277303129879238E-01	    0.687394573585285E-02	   -0.414241919643721E-01	    0.467710488219228E-02	    0.502015348751173E+02	    0.181752597340434E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.359850214755514E-01	   -0.546867705675614E-01	    0.890496373049131E-02	   -0.723076725007920E-03	    0.897290528139810E+01	    0.182706534681998E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.477407316937974E-01	    0.481651115896700E-01	   -0.417538095198214E-01	   -0.216071159559764E-01	    0.387299975596914E+02	    0.182186778452831E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.317708368775991E-01	    0.206163355347568E-02	    0.428685286007845E-01	    0.457930785811576E-02	   -0.456256692087293E+02	    0.183455053210935E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.597653521928213E-01	   -0.459501675378925E-01	    0.886226213988289E-02	    0.536323745755307E-01	    0.447319771855081E+02	    0.182146581023446E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.388134423564195E-01	    0.400385735795497E-01	   -0.203746337154532E-01	   -0.713349171503290E-02	    0.951772574746702E+00	    0.182631237528597E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.339586782522645E-01	    0.749750970634904E-01	   -0.223166224763310E-01	   -0.732080278116150E-02	    0.227294325002036E+01	    0.182616813489744E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.158241673004454E-01	    0.676631409700607E-01	   -0.370190196207278E-01	   -0.407514715722649E-01	    0.149883745053575E+02	    0.182692623409864E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.129894595825470E-01	    0.184464780191453E-01	   -0.254817968527562E-01	    0.357071962863908E-01	    0.242611766303161E+02	    0.182626274757069E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.606830731466126E-02	   -0.331663673708890E-02	    0.185957275826255E-03	    0.513710776953896E-02	    0.365442796630569E+01	    0.182648582216061E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.381402413748004E-01	   -0.424120417920818E-01	    0.828414099062405E-02	    0.402577216650943E-01	    0.212633227128786E+02	    0.182660218582598E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.290837085607134E-01	   -0.469294046953442E-02	    0.509966668066004E-01	   -0.413729365904435E-02	   -0.532790993530816E+02	    0.183648109418399E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.307209878595895E-01	    0.135716199197996E-02	   -0.394892098568585E-01	    0.941149173571305E-02	    0.530807358160029E+02	    0.181694039218527E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.142418082408128E-01	    0.182963953813659E-01	   -0.152999996932120E-02	   -0.162126563861146E-01	   -0.670877634433811E+01	    0.182557496309244E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.903357381400543E-01	    0.195855432024335E-02	    0.300074757930266E-01	   -0.136767815504824E-01	   -0.545308469102177E+02	    0.183534540058261E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.286391485866053E-01	   -0.603137997970528E-01	    0.166448667524684E-01	   -0.445220845954585E-02	    0.226071723176329E+01	    0.182629412885049E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.333548953349644E-01	    0.626276049441363E-01	   -0.439560812425146E-02	   -0.637060569244814E-03	   -0.730276051983628E+01	    0.182551884032378E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.398923003263692E-01	   -0.160387265704477E-02	   -0.175470547008637E-01	    0.856921569913756E-01	    0.787736827789275E+02	    0.182108457746466E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.725838234883944E-01	    0.161772056758099E-01	   -0.271973172478000E-01	    0.998641391696677E-02	    0.516291897650417E+02	    0.181840212912121E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.788248898180591E-01	   -0.108734889194859E-02	    0.297679364679347E-01	   -0.507285618629157E-02	   -0.494840453900277E+02	    0.183480081906495E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.359024363053260E-01	    0.109308498612891E-01	   -0.148608102407356E-01	    0.922388632085922E-02	    0.208443324276797E+02	    0.182702512194766E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.346821741494334E-01	   -0.597279757085683E-01	    0.373459885818874E-01	    0.280304800427632E-01	   -0.194195960156613E+02	    0.182639944378948E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.424805994454520E-02	   -0.365272517390226E-01	    0.454356916083637E-01	    0.124129121311398E-01	   -0.298961334521779E+02	    0.182848520461576E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.778314967422371E-03	    0.362629900811712E-01	   -0.416820949786224E-01	   -0.929970302472114E-02	    0.267764492561373E+02	    0.182600088503904E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.394272946445383E-01	    0.752080045462005E-01	   -0.335684013992970E-01	   -0.510436568695738E-01	   -0.293245920115061E+01	    0.182597553491703E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.306086492690753E-01	   -0.120214362291229E-01	    0.533134641797130E-01	   -0.371304054101911E-01	   -0.608616722036146E+02	    0.183467474556664E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.272669773144382E-01	   -0.361498357710748E-01	   -0.246399801367541E-01	    0.460584465883293E-02	    0.347497261674820E+02	    0.182315651473530E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.293413052413160E-01	    0.590027397466768E-01	    0.182624171800876E-01	   -0.623477704471724E-02	   -0.244803700502155E+02	    0.182757594556548E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.435945172151559E-02	   -0.370403289329258E-01	    0.421742579298354E-01	   -0.171863993848796E-01	   -0.302980085121181E+02	    0.182897813717275E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.593570256025824E-02	   -0.653314021857927E-01	    0.438110485101015E-01	    0.360277764570053E-01	   -0.804311594692156E+01	    0.182557125189220E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.812536728300417E-01	   -0.499396225065819E-01	    0.118206022933665E-01	    0.544321147200784E-01	    0.548295746190822E+02	    0.182020594884591E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.452447914450466E-01	   -0.278416225354013E-01	    0.361868884314638E-01	    0.158160067440303E-01	   -0.380245520924382E+02	    0.183132367567396E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.233662483718178E-01	   -0.605853728296450E-01	   -0.122411392985500E-01	    0.591897954393894E-02	    0.247222066019066E+02	    0.182614615047427E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.234021723478979E-01	    0.666455111995789E-01	    0.113001849033829E-01	   -0.535102373955036E-02	   -0.176734995431108E+02	    0.182624477261584E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.349969478999149E-01	   -0.543019836347611E-02	    0.384077168608504E-01	    0.939529351917013E-02	   -0.410712733360972E+02	    0.183257984508245E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.284962038311921E-01	    0.223213998076047E-01	   -0.321859586174817E-01	    0.491086251127952E-01	    0.639469270099441E+02	    0.181864475198523E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.502586324152828E-01	    0.543126641263891E-01	   -0.372149641524017E-01	   -0.173707672346077E-01	    0.350819934783825E+02	    0.182313774743648E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.716538177229098E-02	   -0.290827230785977E-01	    0.440153788656630E-01	    0.140056807700099E-01	   -0.301275576187601E+02	    0.182833849461161E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.373227991233373E-01	   -0.770809047667169E-01	    0.285247601719117E-01	    0.634098235451538E-01	    0.242001697239123E+02	    0.182606443674516E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.417097392939229E-01	    0.761580541616861E-01	   -0.271049759829884E-01	   -0.622958282994931E-01	   -0.106593798973302E+02	    0.182639009368657E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.112761281019275E-02	    0.634499698307880E-01	   -0.288293468005045E-01	   -0.418873102963756E-01	    0.508717697215304E+01	    0.182646319853319E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.630054103452121E-01	   -0.521861999779816E-01	    0.141034140310989E-01	    0.420590544822339E-01	    0.276407128380739E+02	    0.182550503673440E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.277598866702317E-01	   -0.185311825117134E-01	   -0.600685166381278E-03	    0.209200080341838E-01	    0.145461596547672E+02	    0.182738625303713E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.156511910739529E-01	    0.270831813414487E-01	   -0.275731909362954E-01	    0.273300718319953E-01	    0.209473608772556E+02	    0.182690092067617E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.761133599860509E-01	   -0.515327054057964E-01	    0.102226726790369E-01	    0.455883034156768E-01	    0.452294538354420E+02	    0.182161426275584E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.578095538176315E-01	    0.454799531788608E-02	    0.288812252141139E-01	    0.229670545960982E-02	   -0.398905599977125E+02	    0.183184134421310E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.197168691389378E-01	    0.596493941448346E-01	   -0.424932276861727E-01	   -0.358902855736384E-01	    0.233199918907783E+02	    0.182628987531075E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.692394480582691E-01	    0.165844587230810E-01	    0.236108195515936E-01	   -0.360507816580558E-02	   -0.398472115201622E+02	    0.183170431743207E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.961651886724979E-02	    0.314107722929610E-01	   -0.389755794276671E-01	    0.264593909769052E-01	    0.481652661308454E+02	    0.181905257232273E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.363938024235053E-01	    0.671447223092069E-02	    0.406635102684585E-01	    0.412668293666832E-02	   -0.454205742251798E+02	    0.183440421963610E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.616628592215220E-01	   -0.249776307382793E-01	    0.380462244442479E-01	    0.772251394256521E-02	   -0.481199445442352E+02	    0.183456810855631E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.202558269673512E-01	   -0.615080326598205E-01	    0.325506048684795E-01	    0.319259169974302E-01	   -0.805024200891362E+01	    0.182547911416364E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.531313700902783E-01	    0.649172423597966E-01	   -0.231586417718386E-01	   -0.473785546961619E-01	   -0.111674321857177E+02	    0.182604675146081E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.421794789435308E-02	   -0.309556961923708E-01	    0.410623881731799E-01	   -0.229592065215061E-01	   -0.315397528393806E+02	    0.182941427574690E+00	    0.600000000000000E+01	    0.111748622150701E+02
